 &plot nbnd= 152, nks=   183 /
            0.000000  0.000000  0.000000
  -11.446  -11.438  -11.335  -11.311  -11.235  -11.199  -11.199  -11.188  -11.155  -11.139
  -11.063  -11.063  -11.059  -11.055  -11.044  -11.044   -6.438   -4.416   -3.964   -3.665
   -3.344   -3.344   -2.667   -2.284   -2.109   -2.109   -1.879   -1.810   -1.810   -1.520
   -1.296   -1.295    1.319    1.319    1.637    3.139    4.208    4.209    4.275    4.484
    4.529    4.530    4.761    5.509    5.509    5.581    5.684    5.723    5.723    6.465
    6.482    6.482    7.337    7.453    7.453    7.562    7.562    7.689    7.924    8.139
    8.290    8.948    8.985    9.025    9.025    9.329    9.329    9.448    9.835    9.973
    9.979    9.979   10.012   10.020   10.028   10.186   10.187   10.364   10.364   10.623
   10.705   10.867   11.384   11.480   11.480   11.606   11.909   13.440   13.800   13.800
   13.816   14.036   14.036   14.113   14.143   14.307   14.307   14.314   14.706   14.751
   14.815   15.330   15.478   15.479   15.586   15.904   15.904   16.176   16.176   16.200
   16.200   16.406   16.472   16.505   16.884   17.152   17.152   17.267   17.529   17.592
   17.592   17.607   17.768   18.192   18.319   18.643   18.643   18.777   19.342   19.342
   19.718   19.843
            0.175000  0.101036  0.000000
  -62.597  -62.582  -62.581  -62.581  -27.151  -27.151  -27.140  -26.997  -26.934  -26.929
  -26.929  -26.909  -26.909  -26.888  -26.839  -26.819  -11.479  -11.467  -11.466  -11.443
  -11.443  -11.433  -11.338  -11.306  -11.231  -11.202  -11.202  -11.187  -11.162  -11.140
  -11.070  -11.069  -11.062  -11.061  -11.045  -11.045   -6.400   -4.379   -3.925   -3.776
   -3.356   -3.356   -2.653   -2.345   -2.112   -2.111   -1.901   -1.809   -1.808   -1.599
   -1.302   -1.302    1.388    1.388    1.804    3.166    4.257    4.257    4.344    4.524
    4.587    4.587    4.896    5.506    5.506    5.527    5.709    5.709    5.742    6.466
    6.492    6.492    7.288    7.288    7.353    7.544    7.544    7.717    7.835    8.179
    8.326    8.851    8.983    9.040    9.040    9.176    9.176    9.393    9.750    9.796
    9.821    9.821    9.977    9.994   10.014   10.179   10.180   10.388   10.388   10.620
   10.646   10.852   11.190   11.546   11.547   11.725   11.873   13.468   13.799   13.799
   13.805   14.063   14.112   14.192   14.192   14.266   14.319   14.319   14.760   14.766
   14.771   15.307   15.450   15.450   15.657   15.928   15.928   16.296   16.296   16.312
   16.312   16.389   16.390   16.645   16.999   17.042   17.042   17.371   17.609   17.698
   17.698   17.732   17.799   18.123   18.424   18.670   18.670   18.809   19.512   19.512
   19.732   19.955
            0.200000  0.115470  0.000000
  -62.596  -62.583  -62.581  -62.581  -27.147  -27.147  -27.132  -26.995  -26.936  -26.929
  -26.929  -26.913  -26.913  -26.886  -26.847  -26.820  -11.475  -11.460  -11.459  -11.440
  -11.440  -11.427  -11.341  -11.300  -11.227  -11.205  -11.205  -11.186  -11.170  -11.141
  -11.077  -11.077  -11.067  -11.066  -11.045  -11.045   -6.356   -4.338   -3.895   -3.881
   -3.369   -3.369   -2.636   -2.414   -2.115   -2.115   -1.927   -1.807   -1.806   -1.685
   -1.309   -1.308    1.466    1.466    1.986    3.196    4.311    4.311    4.420    4.569
    4.651    4.651    5.047    5.471    5.502    5.503    5.692    5.692    5.807    6.463
    6.502    6.502    7.119    7.119    7.368    7.525    7.525    7.738    7.749    8.225
    8.367    8.756    8.978    9.017    9.017    9.057    9.058    9.331    9.474    9.650
    9.650    9.759    9.934    9.954   10.041   10.177   10.177   10.407   10.407   10.527
   10.671   10.833   10.982   11.619   11.620   11.833   11.859   13.498   13.785   13.785
   13.795   14.017   14.046   14.222   14.268   14.268   14.420   14.420   14.712   14.786
   14.842   15.279   15.383   15.383   15.738   15.956   15.956   16.269   16.370   16.384
   16.385   16.495   16.495   16.821   16.968   16.968   17.112   17.482   17.700   17.825
   17.826   17.833   17.877   18.066   18.505   18.697   18.697   18.851   19.683   19.683
   19.744   20.074
            0.225000  0.129904  0.000000
  -62.596  -62.583  -62.581  -62.581  -27.142  -27.142  -27.124  -26.994  -26.937  -26.929
  -26.929  -26.918  -26.918  -26.884  -26.856  -26.822  -11.471  -11.452  -11.452  -11.437
  -11.437  -11.420  -11.345  -11.293  -11.222  -11.209  -11.209  -11.184  -11.178  -11.143
  -11.085  -11.085  -11.074  -11.071  -11.045  -11.045   -6.307   -4.290   -4.020   -3.831
   -3.383   -3.382   -2.618   -2.489   -2.118   -2.118   -1.958   -1.805   -1.805   -1.775
   -1.316   -1.315    1.551    1.551    2.179    3.229    4.370    4.370    4.502    4.619
    4.722    4.722    5.212    5.416    5.499    5.499    5.670    5.670    5.879    6.457
    6.509    6.509    6.953    6.953    7.383    7.504    7.504    7.632    7.785    8.277
    8.413    8.664    8.855    8.855    8.971    9.078    9.078    9.187    9.265    9.473
    9.473    9.727    9.891    9.909   10.051   10.175   10.176   10.423   10.423   10.428
   10.700   10.770   10.809   11.699   11.699   11.790   12.006   13.527   13.764   13.764
   13.787   13.960   13.980   14.185   14.279   14.279   14.573   14.573   14.654   14.813
   14.919   15.243   15.289   15.289   15.826   16.007   16.007   16.147   16.347   16.450
   16.450   16.689   16.689   16.957   16.957   16.993   17.213   17.598   17.799   17.872
   17.977   17.977   18.027   18.039   18.547   18.724   18.724   18.905   19.754   19.848
   19.848   20.196
            0.250000  0.144338  0.000000
  -62.596  -62.583  -62.581  -62.581  -27.138  -27.138  -27.115  -26.992  -26.939  -26.929
  -26.929  -26.922  -26.922  -26.882  -26.866  -26.825  -11.466  -11.444  -11.443  -11.433
  -11.433  -11.412  -11.349  -11.286  -11.216  -11.212  -11.212  -11.188  -11.183  -11.144
  -11.094  -11.094  -11.082  -11.076  -11.045  -11.045   -6.252   -4.238   -4.148   -3.776
   -3.396   -3.396   -2.597   -2.570   -2.122   -2.121   -1.995   -1.866   -1.803   -1.803
   -1.323   -1.322    1.641    1.642    2.379    3.266    4.433    4.434    4.588    4.674
    4.798    4.798    5.364    5.389    5.495    5.496    5.642    5.642    5.958    6.447
    6.508    6.508    6.803    6.803    7.395    7.482    7.482    7.520    7.825    8.335
    8.464    8.576    8.691    8.691    8.892    8.960    9.099    9.100    9.194    9.294
    9.294    9.703    9.851    9.859   10.035   10.174   10.174   10.322   10.434   10.435
   10.564   10.731   10.780   11.743   11.783   11.784   12.164   13.552   13.740   13.740
   13.782   13.867   13.957   14.158   14.282   14.282   14.593   14.700   14.700   14.827
   15.000   15.182   15.182   15.201   15.922   16.027   16.074   16.074   16.320   16.496
   16.496   16.880   16.880   17.024   17.024   17.147   17.294   17.715   17.907   17.913
   18.017   18.155   18.155   18.216   18.542   18.750   18.750   18.973   19.764   20.001
   20.001   20.180
            0.275000  0.158771  0.000000
  -62.595  -62.584  -62.581  -62.581  -27.133  -27.133  -27.105  -26.989  -26.942  -26.929
  -26.929  -26.928  -26.927  -26.880  -26.876  -26.827  -11.462  -11.435  -11.435  -11.430
  -11.430  -11.403  -11.354  -11.278  -11.216  -11.216  -11.211  -11.198  -11.181  -11.146
  -11.104  -11.103  -11.091  -11.082  -11.045  -11.045   -6.191   -4.279   -4.181   -3.716
   -3.410   -3.409   -2.654   -2.575   -2.125   -2.124   -2.049   -1.946   -1.801   -1.801
   -1.330   -1.329    1.737    1.737    2.584    3.306    4.499    4.500    4.675    4.732
    4.877    4.878    5.320    5.492    5.492    5.579    5.605    5.606    6.043    6.431
    6.477    6.477    6.694    6.694    7.402    7.402    7.460    7.460    7.869    8.398
    8.494    8.519    8.528    8.528    8.593    8.944    9.113    9.113    9.120    9.127
    9.127    9.689    9.804    9.817    9.970   10.173   10.173   10.213   10.388   10.443
   10.443   10.743   10.766   11.693   11.873   11.874   12.330   13.566   13.714   13.714
   13.772   13.781   13.953   14.142   14.285   14.286   14.530   14.775   14.775   14.822
   15.073   15.073   15.085   15.153   15.910   16.025   16.150   16.150   16.291   16.551
   16.551   17.062   17.062   17.151   17.151   17.267   17.351   17.830   17.957   18.022
   18.048   18.358   18.358   18.405   18.490   18.775   18.775   19.055   19.774   20.131
   20.131   20.175
            0.300000  0.173205  0.000000
  -62.595  -62.584  -62.581  -62.581  -27.128  -27.128  -27.094  -26.987  -26.944  -26.933
  -26.933  -26.929  -26.929  -26.887  -26.877  -26.829  -11.457  -11.426  -11.426  -11.426
  -11.426  -11.394  -11.359  -11.269  -11.220  -11.220  -11.208  -11.204  -11.180  -11.147
  -11.113  -11.113  -11.100  -11.088  -11.045  -11.045   -6.125   -4.411   -4.120   -3.650
   -3.422   -3.422   -2.742   -2.551   -2.129   -2.128   -2.128   -2.005   -1.800   -1.799
   -1.336   -1.336    1.835    1.835    2.788    3.348    4.567    4.567    4.759    4.794
    4.960    4.960    5.290    5.489    5.489    5.559    5.559    5.778    6.134    6.395
    6.396    6.411    6.654    6.654    7.281    7.401    7.437    7.437    7.917    8.291
    8.368    8.368    8.419    8.467    8.578    8.922    8.945    8.945    9.044    9.147
    9.147    9.687    9.744    9.790    9.832   10.100   10.172   10.173   10.272   10.449
   10.449   10.699   10.804   11.641   11.968   11.968   12.503   13.566   13.682   13.687
   13.687   13.784   13.974   14.138   14.289   14.289   14.465   14.791   14.791   14.795
   14.968   14.968   15.097   15.171   15.797   16.134   16.229   16.229   16.257   16.641
   16.641   17.231   17.231   17.320   17.320   17.339   17.382   17.939   18.003   18.132
   18.145   18.398   18.586   18.586   18.600   18.797   18.797   19.152   19.782   20.208
   20.226   20.226
            0.325000  0.187639  0.000000
  -62.594  -62.585  -62.581  -62.581  -27.123  -27.123  -27.083  -26.985  -26.946  -26.938
  -26.938  -26.929  -26.929  -26.899  -26.875  -26.832  -11.451  -11.423  -11.422  -11.417
  -11.416  -11.385  -11.364  -11.260  -11.223  -11.223  -11.219  -11.198  -11.178  -11.149
  -11.123  -11.123  -11.109  -11.094  -11.045  -11.045   -6.053   -4.543   -4.054   -3.579
   -3.434   -3.434   -2.833   -2.525   -2.226   -2.131   -2.131   -2.049   -1.798   -1.797
   -1.343   -1.343    1.934    1.934    2.986    3.392    4.634    4.635    4.838    4.859
    5.043    5.044    5.281    5.486    5.486    5.499    5.499    5.985    6.231    6.295
    6.295    6.386    6.655    6.655    7.157    7.389    7.416    7.416    7.968    7.989
    8.212    8.212    8.353    8.541    8.641    8.780    8.780    8.895    8.966    9.171
    9.171    9.635    9.681    9.698    9.772    9.985   10.171   10.172   10.205   10.453
   10.453   10.647   10.844   11.587   12.065   12.065   12.679   13.555   13.599   13.661
   13.661   13.792   14.020   14.148   14.292   14.292   14.400   14.745   14.754   14.754
   14.869   14.869   15.036   15.259   15.686   16.219   16.249   16.308   16.308   16.764
   16.764   17.369   17.388   17.388   17.389   17.520   17.520   18.039   18.050   18.261
   18.274   18.279   18.796   18.818   18.818   18.832   18.832   19.262   19.783   20.275
   20.277   20.277
            0.350000  0.202073  0.000000
  -62.593  -62.586  -62.581  -62.581  -27.118  -27.118  -27.071  -26.982  -26.949  -26.943
  -26.943  -26.929  -26.929  -26.911  -26.872  -26.835  -11.445  -11.419  -11.419  -11.408
  -11.407  -11.374  -11.370  -11.250  -11.231  -11.227  -11.227  -11.191  -11.176  -11.151
  -11.133  -11.132  -11.119  -11.101  -11.046  -11.045   -5.975   -4.674   -3.983   -3.504
   -3.445   -3.445   -2.926   -2.498   -2.331   -2.134   -2.133   -2.087   -1.796   -1.796
   -1.349   -1.348    2.031    2.031    3.171    3.437    4.700    4.700    4.908    4.924
    5.125    5.126    5.300    5.427    5.427    5.483    5.484    6.195    6.207    6.207
    6.336    6.360    6.670    6.671    7.033    7.364    7.395    7.396    7.688    8.024
    8.064    8.064    8.296    8.621    8.626    8.626    8.708    8.861    8.887    9.194
    9.194    9.414    9.613    9.723    9.764    9.869   10.157   10.170   10.171   10.456
   10.456   10.586   10.887   11.531   12.162   12.162   12.854   13.525   13.539   13.637
   13.637   13.804   14.086   14.169   14.295   14.295   14.336   14.674   14.681   14.681
   14.779   14.779   14.968   15.346   15.573   16.177   16.370   16.382   16.382   16.905
   16.905   17.371   17.379   17.532   17.532   17.748   17.748   18.098   18.127   18.140
   18.408   18.416   18.836   18.836   18.983   19.087   19.087   19.385   19.773   20.282
   20.282   20.316
            0.375000  0.216506  0.000000
  -62.593  -62.586  -62.581  -62.581  -27.113  -27.113  -27.058  -26.980  -26.951  -26.948
  -26.948  -26.929  -26.929  -26.924  -26.869  -26.838  -11.439  -11.416  -11.416  -11.399
  -11.399  -11.376  -11.364  -11.242  -11.240  -11.230  -11.230  -11.183  -11.174  -11.153
  -11.142  -11.142  -11.130  -11.107  -11.046  -11.045   -5.892   -4.803   -3.909   -3.455
   -3.455   -3.424   -3.020   -2.469   -2.438   -2.136   -2.136   -2.125   -1.795   -1.795
   -1.354   -1.354    2.124    2.124    3.334    3.483    4.761    4.761    4.970    4.990
    5.203    5.204    5.346    5.346    5.350    5.481    5.481    6.139    6.139    6.336
    6.384    6.474    6.692    6.692    6.908    7.324    7.377    7.377    7.391    7.926
    7.926    8.082    8.245    8.486    8.486    8.705    8.778    8.808    8.823    9.193
    9.215    9.215    9.542    9.753    9.761    9.765   10.113   10.169   10.170   10.457
   10.457   10.519   10.933   11.475   12.258   12.258   13.020   13.463   13.529   13.616
   13.616   13.823   14.169   14.203   14.272   14.298   14.298   14.586   14.587   14.587
   14.700   14.700   14.896   15.433   15.456   16.131   16.450   16.450   16.497   17.046
   17.046   17.359   17.359   17.663   17.664   17.990   17.998   17.999   18.145   18.199
   18.548   18.583   18.855   18.855   19.148   19.341   19.341   19.517   19.746   20.212
   20.212   20.252
            0.400000  0.230940  0.000000
  -62.592  -62.587  -62.581  -62.581  -27.109  -27.109  -27.046  -26.977  -26.954  -26.952
  -26.952  -26.937  -26.929  -26.929  -26.866  -26.841  -11.433  -11.413  -11.413  -11.391
  -11.391  -11.382  -11.352  -11.255  -11.233  -11.233  -11.229  -11.176  -11.172  -11.155
  -11.150  -11.150  -11.140  -11.115  -11.046  -11.045   -5.804   -4.930   -3.831   -3.463
   -3.463   -3.340   -3.114   -2.546   -2.438   -2.162   -2.138   -2.138   -1.794   -1.793
   -1.358   -1.358    2.208    2.208    3.468    3.528    4.815    4.815    5.033    5.053
    5.263    5.263    5.274    5.275    5.427    5.479    5.480    6.090    6.090    6.317
    6.512    6.678    6.717    6.718    6.785    7.101    7.269    7.362    7.362    7.801
    7.801    8.144    8.188    8.364    8.364    8.728    8.782    8.793    8.850    8.987
    9.234    9.234    9.469    9.637    9.776    9.812   10.069   10.169   10.169   10.444
   10.457   10.457   10.980   11.417   12.349   12.349   13.164   13.413   13.539   13.598
   13.598   13.846   14.210   14.248   14.266   14.300   14.300   14.484   14.488   14.488
   14.633   14.633   14.820   15.331   15.519   16.080   16.509   16.509   16.629   17.175
   17.175   17.336   17.342   17.781   17.781   17.835   18.190   18.256   18.259   18.259
   18.692   18.748   18.880   18.880   19.278   19.574   19.574   19.657   19.697   20.117
   20.117   20.212
            0.425000  0.245374  0.000000
  -62.592  -62.587  -62.581  -62.581  -27.106  -27.106  -27.032  -26.974  -26.957  -26.956
  -26.956  -26.950  -26.929  -26.929  -26.863  -26.844  -11.427  -11.411  -11.411  -11.388
  -11.384  -11.384  -11.341  -11.267  -11.236  -11.235  -11.219  -11.170  -11.168  -11.157
  -11.157  -11.157  -11.151  -11.122  -11.046  -11.045   -5.711   -5.053   -3.750   -3.470
   -3.469   -3.252   -3.209   -2.653   -2.407   -2.198   -2.140   -2.140   -1.793   -1.792
   -1.362   -1.362    2.280    2.280    3.565    3.570    4.861    4.861    5.098    5.111
    5.186    5.186    5.335    5.335    5.478    5.478    5.530    6.057    6.057    6.310
    6.622    6.661    6.743    6.743    6.826    6.906    7.200    7.349    7.349    7.695
    7.695    8.108    8.209    8.263    8.263    8.649    8.740    8.818    8.887    8.925
    9.249    9.249    9.393    9.523    9.796    9.873   10.025   10.168   10.168   10.363
   10.457   10.457   11.030   11.360   12.429   12.429   13.260   13.374   13.584   13.584
   13.595   13.875   14.151   14.299   14.299   14.302   14.370   14.377   14.397   14.397
   14.580   14.580   14.742   15.199   15.602   16.024   16.557   16.557   16.766   17.283
   17.283   17.315   17.324   17.676   17.882   17.882   18.231   18.294   18.500   18.500
   18.839   18.906   18.928   18.928   19.357   19.624   19.751   19.752   19.802   20.041
   20.041   20.198
            0.450000  0.259808  0.000000
  -62.591  -62.588  -62.581  -62.581  -27.103  -27.103  -27.019  -26.971  -26.964  -26.960
  -26.958  -26.958  -26.929  -26.929  -26.860  -26.847  -11.421  -11.409  -11.409  -11.395
  -11.379  -11.379  -11.329  -11.279  -11.237  -11.237  -11.208  -11.168  -11.163  -11.163
  -11.162  -11.161  -11.159  -11.130  -11.046  -11.045   -5.613   -5.173   -3.665   -3.474
   -3.474   -3.303   -3.159   -2.759   -2.374   -2.234   -2.141   -2.141   -1.792   -1.792
   -1.365   -1.364    2.335    2.335    3.608    3.625    4.896    4.896    5.124    5.124
    5.158    5.160    5.382    5.382    5.477    5.477    5.664    6.036    6.036    6.321
    6.497    6.611    6.728    6.767    6.767    7.119    7.139    7.340    7.340    7.611
    7.611    7.981    8.188    8.188    8.276    8.571    8.701    8.707    8.984    9.001
    9.261    9.261    9.316    9.410    9.823    9.945    9.980   10.167   10.168   10.279
   10.457   10.457   11.082   11.303   12.493   12.494   13.300   13.347   13.575   13.575
   13.704   13.910   14.095   14.248   14.287   14.287   14.333   14.333   14.364   14.500
   14.542   14.542   14.663   15.059   15.682   15.964   16.592   16.592   16.909   17.299
   17.308   17.365   17.365   17.517   17.960   17.961   18.267   18.316   18.660   18.660
   18.987   19.040   19.040   19.049   19.379   19.527   19.831   19.831   19.948   19.992
   19.992   20.248
            0.475000  0.274241  0.000000
  -62.590  -62.589  -62.581  -62.581  -27.101  -27.101  -27.005  -26.978  -26.968  -26.963
  -26.960  -26.960  -26.929  -26.929  -26.857  -26.850  -11.414  -11.408  -11.408  -11.401
  -11.376  -11.376  -11.317  -11.292  -11.238  -11.238  -11.196  -11.174  -11.166  -11.166
  -11.166  -11.161  -11.153  -11.137  -11.046  -11.045   -5.510   -5.290   -3.578   -3.477
   -3.477   -3.396   -3.064   -2.863   -2.340   -2.270   -2.142   -2.142   -1.792   -1.791
   -1.366   -1.366    2.370    2.370    3.637    3.652    4.918    4.918    5.083    5.084
    5.194    5.197    5.412    5.412    5.476    5.476    5.832    6.025    6.025    6.263
    6.354    6.494    6.784    6.784    6.833    7.030    7.334    7.334    7.371    7.557
    7.557    7.806    8.141    8.141    8.347    8.494    8.658    8.669    9.078    9.084
    9.239    9.268    9.268    9.300    9.856    9.936   10.023   10.167   10.167   10.192
   10.457   10.457   11.135   11.246   12.536   12.536   13.313   13.330   13.570   13.570
   13.840   13.949   14.042   14.117   14.253   14.253   14.317   14.317   14.433   14.519
   14.519   14.584   14.633   14.916   15.758   15.900   16.614   16.614   17.055   17.291
   17.296   17.360   17.417   17.417   18.011   18.011   18.296   18.323   18.721   18.721
   19.134   19.175   19.191   19.191   19.349   19.409   19.840   19.840   19.978   19.978
   20.091   20.322
            0.500000  0.288675  0.000000
  -62.590  -62.589  -62.581  -62.581  -27.101  -27.101  -26.992  -26.991  -26.966  -26.966
